day,blockNumber,timestamp,totalValueLockedUSD,dailyVolumeUSD,dailySupplySideRevenueUSD,token0Balance,token1Balance,token0PriceUSD,token1PriceUSD,outputTokenSupply,outputTokenPriceUSD,dailyLPFeeROI,dailyCRVRewardROI,dailyOPRewardROI,dailyLDORewardROI
19272,28092105,1665167120,289.14334949488415,55.5761134245100835129381505,0.0111152226849020167025876301,0.06241231757360702,0.15017929174256053,1443.108612,1325.586199,0.0,0.0,0.0,,,
19274,28445163,1665358870,286.73678893832334,311.874328968487153823558464,0.0623748657936974307647116928,0.09198899430795325,0.11768121912321473,1430.277049,1318.537,0.0,0.0,0.0,,,
19275,28574910,1665441267,281.83162727576257,422.670593601628875459431973,0.0845341187203257750918863946,0.09521432707673752,0.11422577445066474,1405.438371,1295.8,0.0,0.0,0.0,,,
19276,28651375,1665479457,279.26328465446875,1.5496546266977489843404945,0.0003099309253395497968680989,0.09410524502097903,0.1154370643496725,1391.837201,1284.545,0.0,0.0,0.0,,,
19277,28938978,1665616726,53585.00418717365,18553.2673890809618455754811895,3.7106534778161923691150962379,21.342446936042716,18.264280918449742,1403.188319,1294.194502,41.47305604094603,1292.0437822153638,6.366911033314006e-05,0.0,,
19278,29174874,1665683342,1663.2922418207836,91675.3013905735720641582179125,18.3350602781147144128316435825,0.6565571240004223,0.5903374535971889,1385.043951,1277.12,1.3036777677855877,1275.84613538822,0.01024274880423006,0.0,,
19279,29352103,1665763489,1711.070303998678,1151.2459523579124061616877045,0.2302491904715824812323375409,0.48067273737871924,0.7826527237947213,1424.408398,1311.432247,1.3036777677855877,1312.4948098985246,0.000128627044831305,0.0,,
19280,29573572,1665869320,1666.2118323729374,664.0313833478641110760323065,0.1328062766695728222152064613,0.4995426854313809,0.7620256348326441,1389.185422,1275.881508,1.3036777677855877,1278.0856386031235,7.419126585447939e-05,0.0,,
19281,29774996,1665960580,1707.1728612003762,3321.786493487776153633489556,0.6643572986975552307266979112,0.6662946232599511,0.5805299682493377,1419.242503,1311.8,1.3036777677855877,1309.5052346410423,0.00037113839952510915,0.0,,
19282,29933936,1666036436,1737.554693094552,1373.6491426396589851021164765,0.2747298285279317970204232953,0.6716242924087329,0.585948410453368,1432.331152,1323.6085,1.3146717577033469,1321.6642731642432,0.00014548902965915803,0.0,,
19283,30075311,1666098469,1748.7326284304727,4093.367737456556538471763341,0.8186735474913113076943526682,0.6737925781487406,0.5842302546591588,1441.589762,1330.64,1.3146717577033469,1330.1667265488416,0.00043354600652699703,0.0,,
19284,30309864,1666223142,1689.9537414087952,2743.7578309963235207197259245,0.5487515661992647041439451849,0.6746441227937633,0.5837409788332183,1394.259232,1283.66,1.3146717577033469,1285.456792926809,0.00029060307473004215,0.0,,
19285,30469747,1666300744,1685.5418553559125,3440.474998954273319504582875,0.688094999790854663900916575,0.6593006246412183,0.6009327320663006,1389.723846,1280.17,1.3146717577033469,1282.100908823396,0.0003643953565919827,0.0,,
19286,30669687,1666394676,831.5811505436225,2138.8780661310055274072353245,0.4277756132262011054814470649,0.6245429794613788,0.6392459168503154,0.0,1300.878314,1.3146717577033469,632.5389936088268,0.00022653768327090726,0.0,,
19287,30801186,1666457246,1731.0626535425436,1250.7137449008367730687339095,0.2501427489801673546137467819,0.6543296854402797,0.6069968755442993,1427.147971,1313.412643,1.3146717577033469,1316.726128327733,0.0001324684182289249,0.0,,
19288,31044380,1666566801,1801.7041815415298,2617.164322046109550527098778,0.5234328644092219101054197556,0.5794926881083041,0.6890400036604756,1483.212998,1367.3997,1.3146717577033469,1370.4593340386346,0.00027719501716526844,0.0,,
19289,31239429,1666643970,3237.979795678235,3681.425973565756145802381265,0.736285194713151229160476253,1.2201972721954688,1.0767645870579072,1462.822278,1349.457495,2.395214762572587,1351.8536401305716,0.00020929831376482452,0.0,,
19290,31484072,1666727508,5074.37877748758,801.6836149703637875613455175,0.1603367229940727575122691035,1.6459672378000416,1.6123831007716485,1621.776529,1491.5734,3.390036985223223,1496.85056523165,2.8878867538388916e-05,0.0,,
19291,31804413,1666826739,5349.969438589933,4751.0266239960966937736154975,0.9502053247992193387547230995,1.721752710678219,1.5305005207980076,1706.458066,1575.870511,3.390036985223223,1578.1448585693395,0.0001711451574955969,0.0,,
19292,32061513,1666898810,101239.81966460904,11119.2835537218425148020262395,2.2238567107443685029604052479,30.84332328918882,31.378319911982917,1691.928057,1563.344875,64.6607713894758,1565.7069578524522,2.0311295618295826e-05,0.0,,
19293,32367168,1666995791,103651.63160243644,2001.0265006046888060881663605,0.4002053001209377612176332721,31.159542802248886,32.7323733601222,1689.869977,1557.97,66.34964820551282,1562.2031827717256,3.6708244998477513e-06,0.0,,
19294,32656091,1667085645,104940.75507489295,74174.5788195323957523637456115,14.8349157639064791504727491223,32.94877925420014,29.11691496132381,1756.353215,1616.622529,64.68389395427702,1622.362981874162,0.00013252197757220678,0.0,,
19295,32943999,1667173340,5408.433492949536,1392.2598926512793077761447775,0.2784519785302558615552289555,1.5757994254387442,1.7140370335017128,1702.276376,1590.39,3.413159550024459,1584.5826758701564,4.592735842208207e-05,0.0,,
19296,33184210,1667245783,3791.9189887037246,117.4398478610534287958670485,0.0234879695722106857591734097,1.1657013719406255,1.1617516122104485,1691.72334,1566.492141,2.4193336761198343,1567.3402251752493,5.699823475085707e-06,0.0,,
19297,33499922,1667346480,3828.754898628599,208.283092082078880363849304,0.0416566184164157760727698608,1.1627173732155383,1.1650348580698267,1708.373912,1581.410941,2.4193336761198343,1582.565867792663,1.0108807864920392e-05,0.0,,
19298,33800257,1667426230,3664.0167990805903,919.3808581833389587510743385,0.1838761716366677917502148677,1.156158871858349,1.1723161392878363,1639.394601,1508.651231,2.4193336761198343,1514.4735243618807,4.462121412331701e-05,0.0,,
19299,34109638,1667519113,2041.2634736028913,177.1145543954339616515449555,0.0354229108790867923303089911,0.6375895099288786,0.6447353369501189,1655.37845,1529.017385,1.3324284972020763,1531.987253266704,1.594596174553024e-05,0.0,,
19300,34448069,1667603275,2199.636466374805,12.663289949127428266448452,0.0025326579898254856532896904,0.6446413368109556,0.6370376814013569,1781.846174,1649.8,1.3324284972020763,1650.847659738403,1.140100189905959e-06,0.0,,
19301,34806946,1667690283,2181.88238939281,321.518463716617841749719761,0.0643036927433235683499439522,0.634911144709126,0.6477011988973445,1777.250878,1626.5,1.3324284972020763,1637.5230595671549,2.8946921614698274e-05,0.0,,
19302,35181297,1667772122,2154.8993836093255,446.231163873362004946096179,0.0892462327746724009892192358,0.6348598479606054,0.6478135819913382,1755.522537,1606.0,1.3324284972020763,1617.272062354062,4.01750442987395e-05,0.0,,
19303,35548457,1667862099,2092.01357727677,150.191844820849924041932207,0.0300383689641699848083864414,0.6564817242407747,0.6242249615011505,1704.022448,1559.3,1.3324284972020763,1570.0756788598576,1.3522058761228656e-05,0.0,,
19304,36030915,1667950732,1781.9393202049373,659.796783673439577292763127,0.1319593567346879154585526254,0.7184844923463124,0.5568017377890474,1444.656247,1336.16,1.3324284972020763,1337.3620602882438,5.94027651098096e-05,0.0,,
19305,36501424,1668029472,1479.016758379279,307.111184310896159218045997,0.0614222368621792318436091994,0.7418233984878974,0.5315133229252393,1201.341797,1105.96156,1.3324284972020763,1110.0158556237866,2.7649806721769257e-05,0.0,,
19306,36869922,1668124097,1727.9417403942552,4068.7464069335422237539363485,0.8137492813867084447507872697,0.7678912597982851,0.5039355956499656,1400.957972,1294.130369,1.3324284972020763,1296.8363736010633,0.00036631701318216734,0.0,,
19307,37272941,1668211066,1721.5458113804036,25635.342915663016883493667114,5.1270685831326033766987334228,0.7875000601874115,0.48675043030241644,1389.496275,1288.786557,1.3324284972020763,1292.0361692919523,0.002307998904223596,0.0,,
19308,37545223,1668272247,1695.6490067170334,520.8500977624334183571715885,0.1041700195524866836714343177,0.8068435926218873,0.46593974979638614,1369.223088,1268.19,1.3324284972020763,1272.6003761385111,4.689312949139297e-05,0.0,,
19309,37867355,1668364540,1632.1789333880106,508.3519882004650780574956,0.10167039764009301561149912,0.8079912143000151,0.46477947602123704,1318.238014,1220.05,1.3324284972020763,1224.9654948204504,4.576790080735361e-05,0.0,,
19310,38188178,1668449161,1655.6802039831928,171.6689180591842342523097495,0.0343337836118368468504619499,0.8138202014716421,0.45851489357752084,1336.845222,1238.19,1.3324284972020763,1242.6034173390183,1.5455680701184025e-05,0.0,,
19311,38535625,1668554789,68151.78189179898,2313.3523876040746084905048905,0.4626704775208149216981009781,31.551200691093715,20.509945423167775,1348.482389,1248.445224,54.376607153840695,1253.3290592954056,6.235972686265621e-06,0.0,2.9225610210654404e-16,
19312,38833583,1668641488,1031221.448475056,101400.3841739892399913182773065,20.2800768347978479982636554613,472.5051755466418,334.5940632528022,1322.154697,1214.894572,841.486711280334,1225.4756191051881,1.798919466656882e-05,0.0,1.9609444177814104e-17,
19313,39150980,1668726894,5102058.142914704,359487.5081687738556047657678905,71.8975016337547711209531535781,2317.495149834766,1712.8266284307615,1311.383384,1204.402989,4198.127268969904,1215.317644280612,1.2898860868929908e-05,0.0,3.9931126910732455e-18,
19314,39473072,1668814773,4640917.175420487,201814.535369766061907842026862,40.3629070739532123815684053724,2218.6660349812914,1426.7439515923238,1314.868256,1208.11,3807.557547843488,1218.869870541811,7.962324613207766e-06,0.0,4.8307140576262045e-18,
19315,39866040,1668901026,5288575.973809777,51974.5526487741772992616117515,10.3949105297548354598523223503,2512.381884360119,1610.1129318437193,1324.928139,1217.213079,4306.1237086616775,1228.1523550222018,1.7907844959890256e-06,0.0,4.0109659147543325e-18,
19316,40263584,1668988723,4707016.727443014,91442.965617044653036478530221,18.2885931234089306072957060442,2416.064474002054,1507.527605734466,1236.802281,1140.16,4100.408464070024,1147.938496539654,3.559544920072609e-06,0.0,3.9497238420934134e-18,
19317,40681150,1669075022,4667639.5940147005,106377.8786470278306063485591075,21.2755757294055661212697118215,2531.4282989505286,1469.2103085296114,1200.925091,1107.795,4186.457022420839,1114.9378983271195,4.171976040256182e-06,0.0,3.846269118784402e-18,
19318,41067229,1669161595,4315487.020252472,92229.385439556708124175569376,18.4458770879113416248351138752,2294.244575673727,1311.9466123834459,1230.817844,1137.005,3774.662065406613,1143.2777147926222,3.928629797001016e-06,0.0,4.399413784971909e-18,
19319,41478863,1669247943,5188079.385008898,92592.5665967129584258967409755,18.5185133193425916851793481951,2706.1375927364884,1465.5183110069988,1276.787482,1182.46,4370.681239758492,1187.0184761622131,3.290278970908868e-06,0.0,3.772138644153511e-18,
19320,41900717,1669331972,5516401.094741903,626433.328519606710504048121601,125.2866657039213421008096243202,2967.106839685902,1411.9225503492921,1287.508009,1201.36,4597.502271445233,1199.8691395986657,2.089361249312968e-05,0.0,3.301642471894186e-18,
19321,42267592,1669420682,5630223.458182473,99958.5130990799139562182955285,19.9917026198159827912436591057,3026.4730702886354,1454.3793431168374,1283.719591,1199.88,4703.655623713745,1196.9888760132405,3.268504634386185e-06,0.0,3.505445068979549e-18,
19322,42631337,1669507170,6732200.986254485,801674.9671382241792844747967095,160.3349934276448358568949593419,3496.302653099082,1820.1654329704581,1298.408678,1204.6,5573.334696330541,1207.9305035613484,2.1856025712784612e-05,0.0,2.753567171755177e-18,
19323,42997172,1669593467,6699183.8176546795,117464.054301007280022459771805,23.492810860201456004491954361,3518.1136137798667,1822.673438896284,1286.11479,1193.02,5599.254381315316,1196.4421262962837,3.2166160721407037e-06,0.0,2.7362522477075976e-18,
19324,43331463,1669679534,6556530.545546992,228534.2695375216015467371797135,45.7068539075043203093474359427,3454.9280258927906,1886.1587754949642,1259.71883,1168.667603,5594.523025840113,1171.9552346578137,6.394037745500695e-06,0.0,2.7316553598296392e-18,
19325,43677624,1669766140,6557194.918092823,69504.69253530149564258393824,13.900938507060299128516787648,3335.7668719473104,1795.8766546815518,1311.070961,1215.989881,5376.42373209688,1219.6201871044539,1.943349295739874e-06,0.0,2.8505936911019065e-18,
19326,44045925,1669852406,6989163.921284022,49114.616275314978238513891545,9.822923255062995647702778309,3312.8671713604977,1823.7239466907743,1397.24748,1294.202787,5379.509927391517,1299.2194485405503,1.289267771116315e-06,0.0,2.777707243664997e-18,
19327,44404683,1669939125,6794266.310958229,59018.283851323072118008986478,11.8036567702646144236017972956,3250.5652450377393,1818.7550535640464,1376.17567,1276.1023,5307.518110292878,1280.1211733563562,1.5926977389974229e-06,0.0,2.7764019712284635e-18,
19328,44760243,1670025493,6885571.099975832,60305.16356537856782714632011,12.061032713075713565429264022,3217.0866255961646,1851.2217996186612,1395.798535,1293.83,5303.7677459687275,1298.2414445295794,1.604810511271315e-06,0.0,2.7581401107258703e-18,
19329,45104421,1670111740,6857937.556444539,166391.5011134228521675120456655,33.2783002226845704335024091331,3215.823964809489,2034.7865224292207,1346.296064,1242.62982,5484.717921934469,1250.3719706383247,4.44115518366237e-06,0.0,2.7018805434701934e-18,
19330,45452165,1670197675,7795500.003639429,35317.9908564674085435462640555,7.0635981712934817087092528111,3561.267196582152,2245.534151564979,1383.719094,1277.071018,6066.105994591104,1285.0912942487905,8.285002075417024e-07,0.0,2.424367591181532e-15,
19331,45824158,1670284618,7787479.5088289045,145843.052271716349539258723953,29.1686104543432699078517447906,3603.705105638557,2274.6624818637765,1365.730261,1259.875,6140.7103397191895,1268.172422733918,3.4265352061544045e-06,0.0,2.3393622045121178e-18,
19332,46170237,1670370471,8874523.503668122,452527.0958333654901166812902645,90.5054191666730980233362580529,4071.6161050980436,2559.42998425683,1380.184446,1271.745,6927.392434570057,1281.0770556871032,9.327037170374318e-06,0.0,2.142581842839291e-18,
19333,46520082,1670456861,8609000.24858081,43616.200701066202231933060637,8.7232401402132404463866121274,4087.396120343271,2539.6332207361224,1340.122615,1233.008076,6924.732350518326,1243.2249815310788,9.258736488518031e-07,0.0,1.9756328394655375e-18,
19334,46929158,1670543894,8699392.501564307,45627.914055292282406440196591,9.1255828110584564812880393182,3983.1821410048224,2458.5921431214765,1393.360258,1280.970825,6731.99234674198,1292.2463445423361,9.588620817358248e-07,0.0,2.0422697649731428e-18,
19335,47291079,1670630044,8350693.232189902,6010.7865341535538245265282015,1.2021573068307107649053056403,3870.3105387300443,2406.717860528924,1372.828055,1262.06,6558.8845193241195,1273.188025736185,1.315158959634552e-07,0.0,2.1027700947922744e-18,
19336,47744681,1670715951,8551860.831755172,855.202920347474197795975151,0.1710405840694948395591950302,3950.143624066682,2464.9024729934663,1375.897226,1264.5,6702.646809214178,1275.8931024082706,1.826819226223197e-08,0.0,2.0488278431314788e-18,
19337,48170480,1670803175,8514352.557354307,151486.385025859879767491089979,30.2972770051719759534982179958,3841.569093934113,2546.906786404231,1379.286446,1262.601518,6666.875087967878,1277.112956971503,3.2450582979677282e-06,0.0,2.113396661442964e-18,
19338,48616699,1670888392,8585750.962340385,19730.88355598323432198141354,3.946176711196646864396282708,3827.373427495573,2566.6259555092047,1388.69555,1274.316777,6671.10176220328,1287.0064448701723,4.194442560091056e-07,0.0,2.159797826145427e-18,
19339,49129502,1670975204,8895969.714669537,3036.6415142683247221438777795,0.6073283028536649444287755559,3825.4439102590445,2567.30394719878,1438.052595,1322.313307,6669.69146113301,1333.7902909767192,6.236667784808192e-08,0.0,2.197375728418407e-18,
19340,49719604,1671061684,8793271.020275379,2389.4959429185791427576632045,0.4778991885837158285515326409,3814.71487961456,2572.8932904741396,1423.040202,1307.78,6663.653149165096,1319.587142883796,4.962462394912627e-08,0.0,2.25257182964216e-18,
19341,50195571,1671148420,8517918.599424042,18636.642116281983471258797429,3.7273284232563966942517594858,3812.7907200917425,2580.4212235601735,1377.558693,1265.520361,6669.029131370237,1277.2351764602242,3.992463317030893e-07,0.0,2.33282775339811e-18,
19342,50663917,1671234834,7835641.960970024,51482.5710593704436564511329395,10.2965142118740887312902265879,3850.1531801966626,2543.4576643392306,1265.788991,1164.619523,6672.707027829641,1174.2823307377603,1.2009215633273952e-06,0.0,2.2579521360202666e-18,
19343,51203008,1671321590,8366346.1188758295,99852.354607768337235189035398,19.9704709215536674470378070796,4021.9643045091043,2657.1913854501463,1294.92345,1188.552034,6970.669607689865,1200.2212971973725,2.1778927443800686e-06,0.0,2.076306726064618e-18,
19344,51640140,1671407799,8352729.011915021,13245.5899580560398059449521175,2.6491179916112079611889904235,4034.9763701757906,2645.530237246481,1293.097275,1185.06,6973.150690758854,1197.841461103723,2.885319588434277e-07,0.0,2.043768379088401e-18,
19345,52050463,1671494353,7832112.993374784,9749.4624948094493067918249325,1.9498924989618898613583649865,3849.1823413582524,2512.111006565582,1273.344085,1166.66,6640.569384746939,1179.4339520591052,2.2696820400164758e-07,0.0,2.163796338426718e-18,
19346,52585997,1671579878,7585353.908900125,25607.0678391752027875782331305,5.1214135678350405575156466261,3579.1965128882307,2325.7188733815838,1327.714623,1218.205,6164.690644302818,1230.4516717169306,6.157918962835475e-07,0.0,2.2952998389412673e-18,
19347,53188607,1671666889,7571590.39748897,41265.189868415523083622569443,8.2530379736831046167245138886,3552.9862534436998,2370.527690387893,1322.318362,1212.14,6180.78440148464,1225.0209529506087,9.937309874382787e-07,0.0,2.2824439910461256e-18,
19348,53731310,1671752550,7684950.1965075685,834.726871921682210047631477,0.1669453743843364420095262954,3585.236719475247,2400.003575602538,1329.084303,1216.61,6244.763912461471,1230.6230154149137,1.9796435603496516e-08,0.0,2.1574818769470837e-18,
19349,54235825,1671839839,7909630.7158775255,4821.0269158741761989563490785,0.9642053831748352397912698157,3721.1443050517028,2421.288388383243,1331.942212,1219.714906,6412.467834308523,1233.4768641736891,1.1107516995963953e-07,0.0,2.079426721888894e-18,
19350,54697457,1671926332,7945999.076904781,10797.3614335673985948802327305,2.1594722867134797189760465461,3741.5425127861954,2433.5060965762073,1329.162227,1221.645634,6446.570477842891,1232.593222119495,2.479510805610824e-07,0.0,2.0917920285968225e-18,
19351,55218034,1672011795,7974227.670536129,4667.0576528019999600744549755,0.9334115305603999920148909951,3750.5457817477663,2450.4797287162783,1331.05691,1216.92,6473.090730065588,1231.904202037244,1.0654325778833118e-07,0.0,2.11575900506854e-18,
19352,55724445,1672098225,7990560.447619747,86516.2891505620684963075788405,17.3032578301124136992615157681,3686.4861973312154,2520.3606979425367,1331.341217,1223.074709,6473.100919510954,1234.4254395192465,1.9748904641507033e-06,0.0,2.290641798752456e-18,
19353,56245369,1672184502,7927121.596960265,48289.9270447031149462971414905,9.6579854089406229892594282981,3649.728202322822,2558.1039418962914,1322.033451,1212.639868,6470.742595449849,1225.0713855523359,1.1108851671405523e-06,0.0,2.2785674008806827e-18,
19354,56845027,1672271354,7686733.690771912,2592.1637776380957385498049035,0.5184327555276191477099609807,3600.3973051835405,2547.80597400524,1294.624656,1187.520007,6407.28225244653,1199.68707291408,6.140093150153041e-08,0.0,2.251723963961975e-18,
19355,57409879,1672357114,7790888.441145256,60184.7511879568526823769484415,12.0369502375913705364753896883,3659.038964840554,2494.667419512056,1309.151053,1202.82716,6418.0392129549455,1213.9047741277718,1.4089168133070233e-06,0.0,2.168656087630772e-18,
19356,57995818,1672444621,7806747.128025434,28130.2567815581590451201895605,5.6260513563116318090240379121,3686.9647401156594,2495.436761825806,1305.916448,1198.940112,6448.940696010837,1210.5472039546748,6.56943707227264e-07,0.0,2.2124527633159416e-18,
19357,58461238,1672530872,7787780.941825926,366168.1240413699883363414189755,73.2336248082739976672682837951,3959.3024236426313,2201.707546776346,1301.752625,1196.23,6451.581150739172,1207.1119869481395,8.576478884817501e-06,0.0,2.151310002423914e-18,
19358,58838698,1672616449,7818239.724451121,67976.1759681266987544887563545,13.5952351936253397508977512709,3908.1502817220207,2261.4550085715923,1306.531631,1199.28,6455.730369467525,1211.0542536639393,1.5839969928695457e-06,0.0,2.36304061364585e-18,
19359,59237477,1672703097,7977679.491822392,15087.6632286332415022030807805,3.0175326457266483004406161561,3911.924507227367,2294.6978799493563,1326.305088,1215.53,6492.75718763153,1228.70442575915,3.4450965327849635e-07,0.0,2.6215780065066587e-18,
19360,59743499,1672789262,7981038.822888596,74261.29697462423987688545059,14.852259394924847975377090118,3885.607688478877,2340.7862159303927,1322.548087,1214.18,6510.043815327123,1225.957773755407,1.6958304856012865e-06,0.0,1.1975531478801645e-18,
19361,60271845,1672876356,8095379.913267212,9882.6836533634076273028706175,1.9765367306726815254605741235,3836.582016793103,2283.200313261393,1362.337975,1256.42,6400.1007643230405,1264.8831965887784,2.2283858452984134e-07,0.0,1.334792171514365e-18,
19362,60783637,1672962069,7907101.801158914,148556.249934665957077172230094,29.7112499869331914154344460188,3729.539966793688,2253.5096099158413,1364.873428,1249.94,6255.194074521613,1264.0857672771147,3.4173163012820925e-06,0.0,1.3539965846738704e-18,
19363,61417505,1673049250,8087105.93587965,758.213792338749955778081019,0.1516427584677499911556162038,3760.993413497098,2267.793474771153,1384.868761,1269.35,6303.269645721688,1283.0017420195138,1.7072819932600198e-08,0.0,1.491492985098574e-18,
19364,62106841,1673134847,8046998.215811163,120479.3434983594907076957161235,24.0958686996718981415391432247,3674.001901042636,2362.2046508014014,1378.444512,1262.63,6302.85299338791,1276.7231322470905,2.7260177860449035e-06,0.0,1.4641796893955435e-18,
19365,62705372,1673222081,8204172.594056929,95416.3096139008310604651928625,19.0832619227801662120930385725,3615.906599369704,2450.013588033979,1398.761695,1284.23,6326.953453748494,1296.7019046419964,2.119943425312475e-06,0.0,1.8641612278782314e-18,
19366,63349495,1673306975,8871494.14806369,183671.238836826684443164697278,36.7342477673653368886329394556,3725.6772105396058,2660.7551040287517,1439.118793,1319.1,6653.7153386235295,1333.3143509411025,3.7693809835969414e-06,0.0,1.6509677054558198e-18,
19367,63951596,1673395126,8840734.564921763,141128.4925261144797724173479465,28.2256985052228959544834695893,3575.6656428794468,2727.9292524329967,1454.186737,1334.73,6557.835141845146,1348.117842809066,2.9069203240887086e-06,0.0,1.6857142049026105e-18,
19368,64544343,1673477898,9383292.251782428,220844.633767176704747886984652,44.1689267534353409495773969304,3761.1575048467657,2843.758516701399,1472.52813,1352.042377,6872.626315471905,1365.3139020025606,4.291628825404304e-06,0.0,1.5987498064609341e-18,
19369,65341934,1673563576,10025383.898828316,467177.7462685498454304995336655,93.4355492537099690860999067331,3817.9807670817304,2859.8252955300018,1561.311528,1421.18,6949.847722481008,1442.5328869291227,8.45819554281544e-06,0.0,1.7046784465913177e-18,
19370,66096886,1673653887,10243914.231818069,137527.607295669428947769417333,27.5055214591338857895538834666,3763.8039105769967,2954.4464223458635,1583.287664,1450.264895,6984.559585761225,1466.6514196115368,2.4430327469424043e-06,0.0,1.612366356051958e-18,
19371,66836207,1673740746,10448403.475360863,141841.110054842008485691151768,28.3682220109684016971382303536,3610.335437466273,2798.3785028488337,1692.074888,1550.7,6664.632311176315,1567.738922046655,2.469666110458997e-06,0.0,1.6119170680469919e-18,
19372,67498102,1673825007,10484224.711701412,58270.1662974130963307913298685,11.6540332594826192661582659737,3614.261152696599,2798.374725948065,1697.759797,1553.7867,6668.861684079612,1572.1160834284672,1.0109328584430259e-06,0.0,1.6906434959026417e-18,
